word,kata_keterangan,preposisi,kata_kerja,interjeksi,kata_ganti,konjungsi,kata_sifat,kata_benda,kata_bilangan
akronim,0,0,0,0,0,0,0,0,0
mengakronimkan,0,0,1,0,0,0,0,0,0
pengakroniman,0,0,0,0,0,0,0,1,0
aksa,0,0,0,0,0,0,0,0,0
aksara,0,0,0,0,0,0,0,0,0
keberaksaraan,0,0,0,0,0,0,0,1,0
aksarawan,0,0,0,0,0,0,0,1,0
aksarawati,0,0,0,0,0,0,0,1,0
aksentologi,0,0,0,0,0,0,0,0,0
albinoid,0,0,0,0,0,0,1,0,0
albit,0,0,0,0,0,0,0,0,0
mengaksentuasi,0,0,1,0,0,0,0,0,0
mengaksentuasikan,0,0,1,0,0,0,0,0,0
mengaksep,0,0,1,0,0,0,0,0,0
aksila,0,0,0,0,0,0,0,0,0
aksiologi,0,0,0,0,0,0,0,1,0
aksioma,0,0,0,0,0,0,0,1,0
aksiomatis,0,0,0,0,0,0,1,0,0
aksis,0,0,0,0,0,0,0,1,0
akson,0,0,0,0,0,0,0,1,0
aksostil,0,0,0,0,0,0,0,1,0
aktual,0,0,0,0,0,0,1,0,0
pengaktualan,0,0,0,0,0,0,0,1,0
aktualisasi,0,0,0,0,0,0,0,1,0
mengaktualisasi,0,0,1,0,0,0,0,0,0
mengaktualisasikan,0,0,1,0,0,0,0,0,0
aljalil,0,0,0,0,0,0,0,0,0
akta,0,0,0,0,0,0,0,1,0
aktentas,0,0,0,0,0,0,0,0,0
mengaktifkan,0,0,1,0,0,0,0,0,0
pengaktif,0,0,0,0,0,0,0,1,0
pengaktifan,0,0,0,0,0,0,0,1,0
keaktifan,0,0,0,0,0,0,0,1,0
aktinida,0,0,0,0,0,0,0,0,0
aktinik,0,0,0,0,0,0,0,0,0
aktinisme,0,0,0,0,0,0,0,0,0
aktinium,0,0,0,0,0,0,0,0,0
aktinokimia,0,0,0,0,0,0,0,1,0
aktinolit,0,0,0,0,0,0,0,0,0
aktiva,0,0,0,0,0,0,0,0,0
aktivis,0,0,0,0,0,0,0,1,0
aktivisme,0,0,0,0,0,0,0,1,0
aktivitas,0,0,0,0,0,0,0,1,0
aktor,0,0,0,0,0,0,0,1,0
aktris,0,0,0,0,0,0,0,1,0
aktuaria,0,0,0,0,0,0,0,1,0
aktuaris,0,0,0,0,0,0,0,1,0
alkabir,0,0,0,0,0,0,0,0,0
aku,0,0,0,0,1,0,0,0,0
beraku,0,0,1,0,0,0,0,0,0
beraku-akuan,0,0,1,0,0,0,0,0,0
mengakui,0,0,1,0,0,0,0,0,0
akuan,0,0,0,0,0,0,0,1,0
pengakuan,0,0,0,0,0,0,0,1,0
pemerintah,0,0,0,0,0,0,0,0,0
keakuan,0,0,0,0,0,0,0,1,0
akua,0,0,0,0,0,0,0,1,0
akuaduk,0,0,0,0,0,0,0,1,0
akuakultur,0,0,0,0,0,0,0,1,0
akualung,0,0,0,0,0,0,0,1,0
akuamarin,0,0,0,0,0,0,0,1,0
akuaris,0,0,0,0,0,0,0,1,0
akuarium,0,0,0,0,0,0,0,1,0
akuarius,0,0,0,0,0,0,0,1,0
akuatik,0,0,0,0,0,0,1,0,0
akuisisi,0,0,0,0,0,0,0,1,0
mengakuisisi,0,0,1,0,0,0,0,0,0
pengakuisisi,0,0,0,0,0,0,0,1,0
akuk,0,0,0,0,0,0,0,1,0
terakuk,0,0,1,0,0,0,0,0,0
akulturasi,0,0,0,0,0,0,0,1,0
akumulasi,0,0,0,0,0,0,0,1,0
berakumulasi,0,0,1,0,0,0,0,0,0
mengakumulasi,0,0,1,0,0,0,0,0,0
terakumulasi,0,0,1,0,0,0,0,0,0
akumulatif,0,0,0,0,0,0,1,0,0
akumulator,0,0,0,0,0,0,0,1,0
albinisme,0,0,0,0,0,0,0,1,0
albino,0,0,0,0,0,0,0,1,0
alkadim,0,0,0,0,0,0,0,0,0
akun,0,0,0,0,0,0,0,0,0
defisit,0,0,0,0,0,0,0,0,0
harta,0,0,0,0,0,0,0,0,0
jaminan,0,0,0,0,0,0,0,0,0
kekurangan,0,0,0,0,0,0,0,0,0
kepemilikan,0,0,0,0,0,0,0,0,0
keuangan,0,0,0,0,0,0,0,0,0
akuntan,0,0,0,0,0,0,0,0,0
akuntansi,0,0,0,0,0,0,0,0,0
akupunktur,0,0,0,0,0,0,0,1,0
akupunkturis,0,0,0,0,0,0,0,1,0
akur,0,0,0,0,0,0,1,0,0
akurasi,0,0,0,0,0,0,0,1,0
akurat,0,0,0,0,0,0,1,0,0
keakuratan,0,0,0,0,0,0,0,1,0
akusatif,0,0,0,0,0,0,0,0,0
akustika,0,0,0,0,0,0,0,1,0
akut,0,0,0,0,0,0,1,0,0
akuwu,0,0,0,0,0,0,0,1,0
akwal,0,0,0,0,0,0,0,0,0
al,0,0,0,0,0,0,0,0,0
ala,0,0,0,0,0,0,0,0,0
terala,0,0,0,0,0,0,1,0,0
alabangka,0,0,0,0,0,0,0,1,0
alabio,0,0,0,0,0,0,0,0,0
alah,0,0,0,0,0,0,1,0,0
mengalah,0,0,1,0,0,0,0,0,0
mengalahkan,0,0,1,0,0,0,0,0,0
alahan,0,0,0,0,0,0,0,1,0
pengalahan,0,0,0,0,0,0,0,1,0
kealahan,0,0,0,0,0,0,0,1,0
alai,0,0,0,0,0,0,0,1,0
alai-belai,0,0,0,0,0,0,0,0,0
alakrima,0,0,0,0,0,0,0,0,0
alalia,0,0,0,0,0,0,0,0,0
alam,0,0,0,0,0,0,0,1,0
lapang,0,0,0,0,0,0,0,0,0
kealaman,0,0,0,0,0,0,0,1,0
pengalaman,0,0,0,0,0,0,0,1,0
berpengalaman,0,0,1,0,0,0,0,0,0
alamah,0,0,0,0,0,0,0,0,0
alamak,0,0,0,0,0,0,0,0,0
alamanda,0,0,0,0,0,0,0,1,0
alamas,0,0,0,0,0,0,0,0,0
alamat,0,0,0,0,0,0,0,1,0
beralamat,0,0,1,0,0,0,0,0,0
mengalamatkan,0,0,1,0,0,0,0,0,0
alamatulhayat,0,0,0,0,0,0,0,0,0
alami,0,0,0,0,0,0,1,0,0
alamiah,0,0,0,0,0,0,1,0,0
alamin,0,0,0,0,0,0,0,0,0
alan-alan,0,0,0,0,0,0,0,1,0
alkadir,0,0,0,0,0,0,0,0,0
butek,0,0,0,0,0,0,1,0,0
alang,0,0,0,0,0,0,0,1,0
mengalang-alangi,0,0,1,0,0,0,0,0,0
teralang-alang,0,0,1,0,0,0,0,0,0
mengalangkan,0,0,1,0,0,0,0,0,0
teralang,0,0,1,0,0,0,0,0,0
alangan,0,0,0,0,0,0,0,1,0
alang-alang,0,0,0,0,0,0,0,1,0
alangkah,1,0,0,0,0,0,0,0,0
alantois,0,0,0,0,0,0,0,0,0
alap,0,0,0,0,0,0,0,0,0
mengalap,0,0,1,0,0,0,0,0,0
alap-alap,0,0,0,0,0,0,0,1,0
alarm,0,0,0,0,0,0,0,1,0
alas,0,0,0,0,0,0,0,1,0
mengalas,0,0,1,0,0,0,0,0,0
dialas,0,0,1,0,0,0,0,0,0
mengalasi,0,0,1,0,0,0,0,0,0
mengalaskan,0,0,1,0,0,0,0,0,0
alat,0,0,0,0,0,0,0,1,0
penghidu,0,0,0,0,0,0,0,0,0
penglihatan,0,0,0,0,0,0,0,0,0
pengontrol,0,0,0,0,0,0,0,0,0
mengalati,0,0,1,0,0,0,0,0,0
mengalatkan,0,0,1,0,0,0,0,0,0
memperalat,0,0,1,0,0,0,0,0,0
memperalati,0,0,1,0,0,0,0,0,0
peralatan,0,0,0,0,0,0,0,1,0
memperalatkan,0,0,1,0,0,0,0,0,0
alawar,0,0,0,0,0,0,0,0,0
alazon,0,0,0,0,0,0,0,0,0
albas,0,0,0,0,0,0,0,1,0
albatros,0,0,0,0,0,0,0,1,0
album,0,0,0,0,0,0,0,1,0
albumin,0,0,0,0,0,0,0,1,0
albuminoit,0,0,0,0,0,0,0,0,0
albuminuria,0,0,0,0,0,0,0,0,0
alf(u),0,0,0,0,0,0,0,0,0
alfa,0,0,0,0,0,0,0,1,0
alga,0,0,0,0,0,0,1,0,0
algilik,0,0,0,0,0,0,0,1,0
algoid,0,0,0,0,0,0,1,0,0
algojo,0,0,0,0,0,0,0,1,0
algologi,0,0,0,0,0,0,0,1,0
algoritme,0,0,0,0,0,0,0,1,0
algrafi,0,0,0,0,0,0,0,0,0
alhamdulillah,0,0,0,0,0,0,0,0,0
alhasil,0,0,0,0,0,0,0,0,0
ali,0,0,1,0,0,0,0,0,0
mengali,0,0,1,0,0,0,0,0,0
angguk,0,0,0,0,0,0,0,0,0
ali-ali,0,0,0,0,0,0,0,1,0
mengali-ali,0,0,1,0,0,0,0,0,0
pengali-ali,0,0,0,0,0,0,0,1,0
aliansi,0,0,0,0,0,0,0,0,0
beraliansi,0,0,1,0,0,0,0,0,0
alias,0,0,0,0,0,0,0,0,0
aliase,0,0,0,0,0,0,0,0,0
alibi,0,0,0,0,0,0,0,0,0
teralienasi,0,0,1,0,0,0,0,0,0
alif,0,0,0,0,0,0,0,1,0
alif-alifan,0,0,0,0,0,0,0,1,0
alifatik,0,0,0,0,0,0,0,0,0
alifbata,0,0,0,0,0,0,0,0,0
mengalihaksarakan,0,0,1,0,0,0,0,0,0
pengalihaksara,0,0,0,0,0,0,0,1,0
pengalihaksaraan,0,0,0,0,0,0,0,1,0
mengalihbahasakan,0,0,1,0,0,0,0,0,0
pengalihbahasaan,0,0,0,0,0,0,0,1,0
mengalihfungsikan,0,0,1,0,0,0,0,0,0
pengalihfungsian,0,0,0,0,0,0,0,1,0
mengalihtugaskan,0,0,1,0,0,0,0,0,0
pengalihtugasan,0,0,0,0,0,0,0,1,0
alih,0,0,1,0,0,0,0,0,0
kode,0,0,0,0,0,0,0,0,0
beralih,0,0,1,0,0,0,0,0,0
teralih,0,0,1,0,0,0,0,0,0
peralihan,0,0,0,0,0,0,0,1,0
pengalihan,0,0,0,0,0,0,0,1,0
alih-alih,0,0,0,0,0,0,0,0,0
alkah,0,0,0,0,0,0,0,0,0
alim,0,0,0,0,0,0,1,0,0
alimbubu,0,0,0,0,0,0,0,1,0
alimiah,0,0,0,0,0,0,0,1,0
alimiat,0,0,0,0,0,0,0,0,0
alimun,0,0,0,0,0,0,0,1,0
aling-aling,0,0,0,0,0,0,0,1,0
alingan,0,0,0,0,0,0,0,0,0
aling-alingan,0,0,0,0,0,0,0,0,0
alip,0,0,0,0,0,0,0,1,0
alip-alipan,0,0,1,0,0,0,0,0,0
mengaliri,0,0,1,0,0,0,0,0,0
mengalirkan,0,0,1,0,0,0,0,0,0
bawah,0,0,0,0,0,0,0,0,0
bergolak,0,0,0,0,0,0,0,0,0
berlapis,0,0,0,0,0,0,0,0,0
getah,0,0,0,0,0,0,0,0,0
sisa,0,0,0,0,0,0,0,0,0
tahunan,0,0,0,0,0,0,0,0,0
pengaliran,0,0,0,0,0,0,0,1,0
alir,0,0,0,0,0,0,0,1,0
mengalir,0,0,1,0,0,0,0,0,0
alis,0,0,0,0,0,0,0,1,0
alisiklik,0,0,0,0,0,0,0,0,0
alit,0,0,0,0,0,0,0,1,0
mengalit,0,0,1,0,0,0,0,0,0
aliterasi,0,0,0,0,0,0,0,1,0
alizarin,0,0,0,0,0,0,0,0,0
aljabar,0,0,0,0,0,0,0,1,0
alkali,0,0,0,0,0,0,0,0,0
alkalinitas,0,0,0,0,0,0,0,0,0
alkalis,0,0,0,0,0,0,1,0,0
alkaloid,0,0,0,0,0,0,0,0,0
alkamar,0,0,0,0,0,0,0,0,0
alkana,0,0,0,0,0,0,0,0,0
alkari,0,0,0,0,0,0,0,0,0
alkasyaf,0,0,0,0,0,0,0,0,0
alkausar,0,0,0,0,0,0,0,1,0
alkil,0,0,0,0,0,0,0,0,0
alkimia,0,0,0,0,0,0,0,0,0
alkisah,0,0,0,0,0,0,0,1,0
alkitab,0,0,0,0,0,0,0,1,0
alkohol,0,0,0,0,0,0,0,0,0
alkoholisasi,0,0,0,0,0,0,0,1,0
alkoholisme,0,0,0,0,0,0,0,1,0
alku,0,0,0,0,0,0,0,0,0
alkuna,0,0,0,0,0,0,0,0,0
alkus,0,0,0,0,0,0,0,1,0
allah,0,0,0,0,0,0,0,1,0
allahuma,0,0,0,0,0,0,0,0,0
almaktub,0,0,0,0,0,0,0,1,0
almalik,0,0,0,0,0,0,0,1,0
almalun,0,0,0,0,0,0,0,1,0
almamater,0,0,0,0,0,0,0,1,0
almanak,0,0,0,0,0,0,0,1,0
almandin,0,0,0,0,0,0,0,0,0
almandit,0,0,0,0,0,0,0,0,0
ambasador,0,0,0,0,0,0,0,1,0
almarhum,0,0,0,0,0,0,0,1,0
almarhumah,0,0,0,0,0,0,0,1,0
almasih,0,0,0,0,0,0,0,1,0
almuazam,0,0,0,0,0,0,0,0,0
almukhlis,0,0,0,0,0,0,0,0,0
alofon,0,0,0,0,0,0,0,0,0
alograf,0,0,0,0,0,0,0,1,0
alohtonus,0,0,0,0,0,0,0,0,0
aloi,0,0,0,0,0,0,0,0,0
alokasi,0,0,0,0,0,0,0,0,0
biaya,0,0,0,0,0,0,0,0,0
alokron,0,0,0,0,0,0,0,0,0
alomorf,0,0,0,0,0,0,0,0,0
alonim,0,0,0,0,0,0,0,1,0
alopati,0,0,0,0,0,0,0,0,0
alosu,0,0,0,0,0,0,0,1,0
alot,0,0,0,0,0,0,0,0,0
alotropi,0,0,0,0,0,0,0,1,0
alpa,0,0,0,0,0,0,1,0,0
mengalpakan,0,0,1,0,0,0,0,0,0
teralpa,0,0,0,0,0,0,1,0,0
kealpaan,0,0,0,0,0,0,0,1,0
alpaka,0,0,0,0,0,0,0,1,0
alpukah,0,0,0,0,0,0,0,1,0
alquran,0,0,0,0,0,0,0,1,0
altar,0,0,0,0,0,0,0,1,0
alteratif,0,0,0,0,0,0,0,0,0
alternasi,0,0,0,0,0,0,0,1,0
alternatif,0,0,0,0,0,0,0,1,0
alternator,0,0,0,0,0,0,0,1,0
alto,0,0,0,0,0,0,0,0,0
altokumulus,0,0,0,0,0,0,0,0,0
altostratus,0,0,0,0,0,0,0,0,0
altruis,0,0,0,0,0,0,0,1,0
altruisme,0,0,0,0,0,0,0,1,0
altruistis,0,0,0,0,0,0,1,0,0
alu,0,0,0,0,0,0,0,1,0
alu-alu,0,0,0,0,0,0,0,1,0
alu-aluan,0,0,0,0,0,0,0,1,0
alufiru,0,0,0,0,0,0,0,1,0
alum,0,0,0,0,0,0,0,0,0
mengalum,0,0,1,0,0,0,0,0,0
alumina,0,0,0,0,0,0,0,0,0
aluminium,0,0,0,0,0,0,0,1,0
alumni,0,0,0,0,0,0,0,1,0
alumnus,0,0,0,0,0,0,0,1,0
alun,0,0,0,0,0,0,0,1,0
beralun,0,0,1,0,0,0,0,0,0
beralun-alun,0,0,1,0,0,0,0,0,0
mengalun,0,0,1,0,0,0,0,0,0
teralun,0,0,1,0,0,0,0,0,0
alunan,0,0,0,0,0,0,0,1,0
alun-alun,0,0,0,0,0,0,0,1,0
alung,0,0,0,0,0,0,0,1,0
mengalupi,0,0,1,0,0,0,0,0,0
ambau,0,0,0,0,0,0,0,1,0
berambau,0,0,1,0,0,0,0,0,0
alur,0,0,0,0,0,0,0,1,0
bawahan,0,0,0,0,0,0,0,0,0
cerita,0,0,0,0,0,0,0,0,0
erat,0,0,0,0,0,0,0,0,0
menanjak,0,0,0,0,0,0,0,0,0
aluran,0,0,0,0,0,0,0,1,0
alur-alur,0,0,0,0,0,0,0,1,0
alusi,0,0,0,0,0,0,0,0,0
aluvial,0,0,0,0,0,0,1,0,0
aluvium,0,0,0,0,0,0,0,0,0
alveolum,0,0,0,0,0,0,0,1,0
alwah,0,0,0,0,0,0,0,1,0
alwasi,0,0,0,0,0,0,0,1,0
alwasia,0,0,0,0,0,0,0,1,0
am,0,0,0,0,0,0,1,0,0
ama,0,0,0,0,0,0,0,0,0
amabakdu,0,0,0,0,0,0,0,0,0
amah,0,0,0,0,0,0,0,1,0
amai,0,0,0,0,0,0,0,0,0
amai-amai,0,0,0,0,0,0,0,1,0
amal,0,0,0,0,0,0,0,1,0
jariah,0,0,0,0,0,0,0,0,0
saleh,0,0,0,0,0,0,0,0,0
beramal,0,0,1,0,0,0,0,0,0
amalgam,0,0,0,0,0,0,0,0,0
pengamalgam,0,0,0,0,0,0,0,1,0
pengamalgaman,0,0,0,0,0,0,0,1,0
amalgamasi,0,0,0,0,0,0,0,1,0
amalgamator,0,0,0,0,0,0,0,1,0
amaliah,0,0,0,0,0,0,1,0,0
mengambau,0,0,1,0,0,0,0,0,0
terambau,0,0,1,0,0,0,0,0,0
aman,0,0,0,0,0,0,1,0,0
pengaman,0,0,0,0,0,0,0,1,0
arsip,0,0,0,0,0,0,0,0,0
keamanan,0,0,0,0,0,0,0,1,0
bersama,0,0,0,0,0,0,0,0,0
amanah,0,0,0,0,0,0,0,1,0
mengamanahkan,0,0,1,0,0,0,0,0,0
pengamanah,0,0,0,0,0,0,0,1,0
amanat,0,0,0,0,0,0,0,1,0
beramanat,0,0,1,0,0,0,0,0,0
mengamanatkan,0,0,1,0,0,0,0,0,0
mengamanati,0,0,1,0,0,0,0,0,0
pengamanatan,0,0,0,0,0,0,0,1,0
amandel,0,0,0,0,0,0,0,0,0
amang,0,0,0,0,0,0,0,0,0
mengamang,0,0,1,0,0,0,0,0,0
mengamang-amang,0,0,1,0,0,0,0,0,0
mengamangi,0,0,1,0,0,0,0,0,0
amanitin,0,0,0,0,0,0,0,1,0
amar,0,0,0,0,0,0,0,1,0
amaran,0,0,0,0,0,0,0,1,0
amarilis,0,0,0,0,0,0,0,1,0
putih,0,0,0,0,0,0,0,0,0
amat,1,0,0,0,0,0,0,0,0
teramat,1,0,0,0,0,0,0,0,0
memperamat,0,0,1,0,0,0,0,0,0
memperamatkan,0,0,1,0,0,0,0,0,0
memperamat-amat,0,0,1,0,0,0,0,0,0
memperamat-amatkan,0,0,1,0,0,0,0,0,0
mengambekparamaartakan,0,0,1,0,0,0,0,0,0
pengambekparamaartaan,0,0,0,0,0,0,0,1,0
mengamat-amati,0,0,1,0,0,0,0,0,0
amatan,0,0,0,0,0,0,0,0,0
pengamat,0,0,0,0,0,0,0,1,0
pengamatan,0,0,0,0,0,0,0,1,0
amatir,0,0,0,0,0,0,0,1,0
amatir-amatiran,0,0,0,0,0,0,1,0,0
amatirisme,0,0,0,0,0,0,0,1,0
amatol,0,0,0,0,0,0,0,0,0
ambah,0,0,0,0,0,0,0,0,0
ambah-ambah,0,0,0,0,0,0,0,0,0
ambai,0,0,0,0,0,0,0,1,0
mengambai,0,0,1,0,0,0,0,0,0
ambaian,0,0,0,0,0,0,0,1,0
mengambai-ambaikan,0,0,1,0,0,0,0,0,0
ambai-ambai,0,0,0,0,0,0,0,1,0
ambak,0,0,0,0,0,0,0,0,0
mengambak,0,0,1,0,0,0,0,0,0
diambak,0,0,1,0,0,0,0,0,0
ambal,0,0,0,0,0,0,0,1,0
berambal-ambalan,0,0,1,0,0,0,0,0,0
ambalan,0,0,0,0,0,0,0,1,0
mengambal,0,0,1,0,0,0,0,0,0
ambalang,0,0,0,0,0,0,0,1,0
ambang,0,0,0,0,0,0,0,1,0
mengambang-ambang,0,0,1,0,0,0,0,0,0
terambang,0,0,1,0,0,0,0,0,0
terambang-ambang,0,0,1,0,0,0,0,0,0
ambar,0,0,0,0,0,0,0,1,0
ambarau,0,0,0,0,0,0,0,1,0
ambasade,0,0,0,0,0,0,0,1,0
ambek,0,0,0,0,0,0,0,0,0
mengambek,0,0,0,0,0,0,0,0,0
ambekan,0,0,0,0,0,0,1,0,0
ambergris,0,0,0,0,0,0,0,1,0
amberit,0,0,0,0,0,0,0,1,0
ambet,0,0,0,0,0,0,0,0,0
ambi-,0,0,0,0,0,0,0,0,0
ambigu,0,0,0,0,0,0,1,0,0
ambiguitas,0,0,0,0,0,0,0,1,0
pengambilalihan,0,0,0,0,0,0,0,1,0
ambil,0,0,1,0,0,0,0,0,0
marah,0,0,0,0,0,0,0,0,0
berambil-ambil,0,0,1,0,0,0,0,0,0
mengambil,0,0,1,0,0,0,0,0,0
mengambili,0,0,1,0,0,0,0,0,0
mengambilkan,0,0,1,0,0,0,0,0,0
ambilan,0,0,0,0,0,0,0,1,0
doli,0,0,0,0,0,0,0,0,0
pengambilan,0,0,0,0,0,0,0,1,0
ambilingual,0,0,0,0,0,0,0,1,0
ambin,0,0,0,0,0,0,0,1,0
mengambin,0,0,1,0,0,0,0,0,0
ambinan,0,0,0,0,0,0,0,1,0
ambing,0,0,0,0,0,0,0,1,0
ambisi,0,0,0,0,0,0,0,1,0
berambisi,0,0,1,0,0,0,0,0,0
ambisius,0,0,0,0,0,0,1,0,0
amblas,0,0,1,0,0,0,0,0,0
amblek,0,0,0,0,0,0,0,0,0
ambles,0,0,0,0,0,0,0,0,0
ambliobia,0,0,0,0,0,0,0,0,0
amboi,0,0,0,0,0,0,0,0,0
ambreng-ambrengan,0,0,0,0,0,0,0,0,0
ambring,0,0,0,0,0,0,0,0,0
ambring-ambringan,0,0,0,0,0,0,1,0,0
ambrol,0,0,0,0,0,0,0,0,0
ambruk,0,0,1,0,0,0,0,0,0
pengambrukan,0,0,1,0,0,0,0,0,0
keambrukan,0,0,0,0,0,0,0,1,0
ambu-ambu,0,0,0,0,0,0,0,1,0
ambuh,0,0,0,0,0,0,0,0,0
amonifikasi,0,0,0,0,0,0,0,0,0
buna,0,0,0,0,0,0,0,1,0
ambul,0,0,1,0,0,0,0,0,0
mengambul,0,0,1,0,0,0,0,0,0
ambulans,0,0,0,0,0,0,0,1,0
ambulatori,0,0,0,0,0,0,1,0,0
mengambung-ambung,0,0,1,0,0,0,0,0,0
terambung-ambung,0,0,1,0,0,0,0,0,0
ambung,0,0,0,0,0,0,0,1,0
mengambung,0,0,1,0,0,0,0,0,0
ambung-ambung,0,0,0,0,0,0,0,1,0
ambur,0,0,0,0,0,0,0,0,0
mengambur,0,0,1,0,0,0,0,0,0
amburadul,0,0,0,0,0,0,0,0,0
ambyar,0,0,0,0,0,0,0,0,0
pengamen,0,0,0,0,0,0,0,1,0
amerta,0,0,0,0,0,0,1,0,0
amfi-,0,0,0,0,0,0,0,0,0
amfiartrosis,0,0,0,0,0,0,0,0,0
amonit,0,0,0,0,0,0,0,0,0
amonium,0,0,0,0,0,0,0,0,0
amfibi,0,0,0,0,0,0,0,1,0
amfibol,0,0,0,0,0,0,0,1,0
amfibolisme,0,0,0,0,0,0,0,0,0
amfiston,0,0,0,0,0,0,0,0,0
ami,0,0,0,0,0,0,1,0,0
amigdalin,0,0,0,0,0,0,0,1,0
amikal,0,0,0,0,0,0,1,0,0
amil,0,0,0,0,0,0,0,1,0
amilase,0,0,0,0,0,0,0,0,0
amin,0,0,0,0,0,0,0,0,0
mengamini,0,0,1,0,0,0,0,0,0
mengaminkan,0,0,1,0,0,0,0,0,0
amina,0,0,0,0,0,0,0,0,0
amin-amin,0,0,0,0,0,0,0,1,0
aminisasi,0,0,0,0,0,0,0,0,0
amino,0,0,0,0,0,0,0,0,0
amir,0,0,0,0,0,0,0,1,0
amirulbahar,0,0,0,0,0,0,0,1,0
amirulhaj,0,0,0,0,0,0,0,0,0
amirulmukminin,0,0,0,0,0,0,0,0,0
amis,0,0,0,0,0,0,1,0,0
amit,0,0,0,0,0,0,0,1,0
pengamitan,0,0,0,0,0,0,0,1,0
amit-amit,0,0,0,0,0,0,0,0,0
amko,0,0,0,0,0,0,0,0,0
amnion,0,0,0,0,0,0,0,0,0
amnionitis,0,0,0,0,0,0,0,0,0
amniotik,0,0,0,0,0,0,0,0,0
amniotomi,0,0,0,0,0,0,0,0,0
amoi,0,0,0,0,0,0,0,1,0
amonia,0,0,0,0,0,0,0,0,0
amsal,0,0,0,0,0,0,0,0,0
amor,0,0,0,0,0,0,0,1,0
amoral,0,0,0,0,0,0,1,0,0
amorf,0,0,0,0,0,0,1,0,0
pengamorfan,0,0,0,0,0,0,0,1,0
amortisasi,0,0,0,0,0,0,0,0,0
ampai,0,0,0,0,0,0,1,0,0
ampaian,0,0,0,0,0,0,0,1,0
berampai,0,0,1,0,0,0,0,0,0
mengampai,0,0,1,0,0,0,0,0,0
bertinju,0,0,0,0,0,0,0,0,0
ampai-ampai,0,0,0,0,0,0,0,1,0
ampang,0,0,0,0,0,0,1,0,0
ampas,0,0,0,0,0,0,0,1,0
ampat,0,0,0,0,0,0,0,0,0
ampek,0,0,0,0,0,0,0,0,0
ampela,0,0,0,0,0,0,0,1,0
ampelas,0,0,0,0,0,0,0,1,0
mengampelasi,0,0,1,0,0,0,0,0,0
pengampelas,0,0,0,0,0,0,0,1,0
ampisilin,0,0,0,0,0,0,0,0,0
amplifikasi,0,0,0,0,0,0,0,1,0
amplitudo,0,0,0,0,0,0,0,1,0
amtenar,0,0,0,0,0,0,0,0,0
amuh,0,0,0,0,0,0,0,0,0
amplop,0,0,0,0,0,0,0,1,0
mengamplopi,0,0,1,0,0,0,0,0,0
mengamplopkan,0,0,1,0,0,0,0,0,0
ampo,0,0,0,0,0,0,0,1,0
amprok,0,0,0,0,0,0,0,0,0
ampu,0,0,1,0,0,0,0,0,0
mengampu,0,0,1,0,0,0,0,0,0
mengampukan,0,0,1,0,0,0,0,0,0
pengampu,0,0,0,0,0,0,0,1,0
ampuh,0,0,0,0,0,0,0,0,0
mengampuh,0,0,1,0,0,0,0,0,0
mengampuhkan,0,0,1,0,0,0,0,0,0
keampuhan,0,0,0,0,0,0,0,1,0
ampuk,0,0,0,0,0,0,0,1,0
ampul,0,0,0,0,0,0,0,1,0
ampula,0,0,0,0,0,0,0,0,0
ampun,0,0,0,0,0,0,0,1,0
ampuni,0,0,1,0,0,0,0,0,0
mengampuni,0,0,1,0,0,0,0,0,0
mengampunkan,0,0,1,0,0,0,0,0,0
terampuni,0,0,1,0,0,0,0,0,0
ampunan,0,0,0,0,0,0,0,1,0
pengampunan,0,0,0,0,0,0,0,1,0
keampunan,0,0,0,0,0,0,0,1,0
amputan,0,0,0,0,0,0,0,1,0
amputasi,0,0,0,0,0,0,0,0,0
mengamputasi,0,0,1,0,0,0,0,0,0
teramputasi,0,0,1,0,0,0,0,0,0
pengamputasian,0,0,0,0,0,0,0,1,0
amra,0,0,0,0,0,0,0,1,0
amril,0,0,0,0,0,0,0,1,0
jais,0,0,0,0,0,0,1,0,0
amuk,0,0,0,0,0,0,0,1,0
beramuk,0,0,1,0,0,0,0,0,0
beramuk-amuk,0,0,0,0,0,0,0,0,0
beramuk-amukan,0,0,1,0,0,0,0,0,0
mengamuk,0,0,1,0,0,0,0,0,0
mengamukkan,0,0,1,0,0,0,0,0,0
amukan,0,0,0,0,0,0,0,1,0
pengamuk,0,0,0,0,0,0,0,1,0
pengamukan,0,0,0,0,0,0,0,1,0
amung,0,0,0,0,0,0,0,0,0
teramung,0,0,0,0,0,0,0,0,1
amunisi,0,0,0,0,0,0,0,1,0
-an,0,0,0,0,0,0,0,0,0
ana,0,0,0,0,0,0,0,0,0
anabasis,0,0,0,0,0,0,0,0,0
anabiosis,0,0,0,0,0,0,0,0,0
anabolisme,0,0,0,0,0,0,0,0,0
anadrom,0,0,0,0,0,0,0,0,0
anafilaksis,0,0,0,0,0,0,0,0,0
anafora,0,0,0,0,0,0,0,0,0
anaforis,0,0,0,0,0,0,1,0,0
anafrodisiak,0,0,0,0,0,0,0,0,0
anaglif,0,0,0,0,0,0,0,1,0
anai-anai,0,0,0,0,0,0,0,1,0
anarkis,0,0,0,0,0,0,0,1,0
penganakemasan,0,0,0,0,0,0,0,1,0
menganaktirikan,0,0,1,0,0,0,0,0,0
penganaktirian,0,0,0,0,0,0,0,1,0
anak,0,0,0,0,0,0,0,1,0
daud,0,0,0,0,0,0,0,0,0
